id,State_Name,Mean,Median,Stdev,sum_w
17022469,Illinois,60082,49323,46046,686.8018365
17022479,Illinois,58591,41779,50987,834.1603549
17022489,Illinois,86153,74793,58605,840.8846556
1702249,Illinois,62394,54244,53392,658.8595548
17022499,Illinois,71863,63448,48715,1025.925672
17022509,Illinois,39821,27987,37471,1154.483413
17022519,Illinois,48548,36147,43050,1110.602162
17022529,Illinois,110217,93441,70749,543.8646626
17022539,Illinois,49966,43551,35637,731.9700736
17022549,Illinois,53091,43133,42746,1482.988207
17022559,Illinois,46206,39148,34062,778.2072061
17022569,Illinois,61970,55012,43592,507.4396622
17022579,Illinois,34890,22869,34690,835.2293856
17022589,Illinois,65018,58898,44815,1174.748951
1702259,Illinois,116013,102149,81570,697.0836615
17022599,Illinois,71388,58726,55029,1125.471048
17022609,Illinois,85458,68481,59111,515.0673858
17022619,Illinois,51759,36178,49158,1417.224426
17022629,Illinois,34014,28799,26425,843.7165807
17022639,Illinois,40263,32546,34960,561.1463638
17022649,Illinois,39155,27747,37132,549.4782529
17022659,Illinois,60058,51569,43714,1200.266063
17022669,Illinois,87028,74213,61828,1669.941867
17022679,Illinois,74591,62073,56274,1375.46567
17022689,Illinois,45331,34095,46089,893.4572988
1702269,Illinois,79682,23660,87549,1043.008266
17022699,Illinois,59148,48752,42451,712.1626138
17022709,Illinois,42402,30048,41377,746.3024597
17022719,Illinois,34728,24458,33920,656.5343764
17022729,Illinois,96644,83529,59672,646.3459102
17022739,Illinois,101116,92658,61808,1202.008804
17022749,Illinois,55602,46019,45438,897.8888731
17022759,Illinois,63928,51493,46677,838.1332425
17022769,Illinois,39992,33935,32711,1092.605147
17022779,Illinois,46827,40238,34195,574.1115768
17022789,Illinois,72597,64210,47666,583.5357465
1702279,Illinois,120266,99761,85848,782.1863967
17022799,Illinois,85396,73914,57157,858.2546039
17022809,Illinois,28781,23032,24096,1033.974597
17022819,Illinois,66885,58688,40693,1031.417921
17022829,Illinois,38421,33385,27969,1275.816425
17022839,Illinois,65734,57419,48716,725.5617389
17022849,Illinois,59978,52877,50110,906.2250681
17022859,Illinois,58112,48338,42478,703.142233
17022869,Illinois,43587,36119,36746,1062.395373
17022879,Illinois,58163,46105,38609,642.171255
17022889,Illinois,120953,116400,62090,380.6973054
1702289,Illinois,98276,88435,64607,464.5910137
17022899,Illinois,148545,146064,60389,400.8509096
170229,Illinois,54159,43960,40868,1579.64699
17022909,Illinois,120104,110726,63154,433.3588396
17022919,Illinois,73679,65777,50687,954.8787526
17022929,Illinois,100116,83237,60024,812.7600734
17022939,Illinois,108417,95048,67846,375.5373356
17022949,Illinois,47121,42924,33586,985.4382658
17022959,Illinois,46552,37919,37828,535.2738503
17022969,Illinois,69032,57327,52547,960.0796196
17022979,Illinois,111043,300000,53851,363.5350049
17022989,Illinois,79334,64788,54734,796.5910144
1702299,Illinois,119803,111554,74458,503.0283135
17022999,Illinois,107142,100669,57045,384.7652715
17023009,Illinois,59957,43292,48859,886.6385022
17023019,Illinois,61332,51966,46095,796.934421
17023029,Illinois,51700,45372,30935,1109.931525
17023039,Illinois,48222,43188,33295,862.1477071
17023049,Illinois,87324,71397,65464,1368.929208
17023059,Illinois,32953,21934,32117,914.6542753
17023069,Illinois,41234,33729,32332,963.3010303
17023079,Illinois,31106,27985,22757,415.9872486
17023089,Illinois,47423,40569,35639,866.7346564
1702309,Illinois,66802,56346,51238,814.7017833
17023099,Illinois,77176,67741,52945,1180.804908
17023109,Illinois,74342,64508,48409,1488.573893
17023119,Illinois,107086,97185,62140,1015.732378
17023129,Illinois,58881,48205,46125,265.3229704
17023139,Illinois,29796,23370,22432,383.9499483
17023149,Illinois,33879,31900,21067,418.0295845
17023159,Illinois,73304,59274,43098,432.5791731
17023169,Illinois,70031,300000,52930,121.9967412
17023179,Illinois,114635,300000,64193,73.65941744
17023189,Illinois,48155,41048,37489,298.9220322
1702319,Illinois,75449,59734,61857,1002.181069
17023199,Illinois,64346,28301,69728,73.26085326
17023209,Illinois,72172,65493,50640,364.3384838
17023219,Illinois,53466,41523,47000,707.3106317
17023229,Illinois,97550,85289,73711,184.1248564
17023239,Illinois,54060,41293,42433,227.4577563
17023249,Illinois,60400,48103,47689,193.1905581
17023259,Illinois,58472,54106,42716,199.156708
17023269,Illinois,57345,42516,49436,385.5136852
17023279,Illinois,62759,43176,59130,197.2546124
17023289,Illinois,65011,52829,54462,387.2495098
1702329,Illinois,65324,54001,51333,719.636055
17023299,Illinois,64439,300000,44342,228.5931003
17023309,Illinois,67360,300000,45398,330.3860982
17023319,Illinois,15444,8760,18646,600.1701123
17023329,Illinois,91115,300000,49162,126.5920556
17023339,Illinois,45692,29407,44464,315.4809824
17023349,Illinois,83463,300000,46890,252.9510375
17023359,Illinois,130016,120068,74716,395.5329645
17023369,Illinois,77272,69387,57583,240.5171549
17023379,Illinois,26763,23067,16799,342.8274053
17023389,Illinois,54267,50023,29114,287.1214821
1702339,Illinois,76742,56994,56402,1070.955774
17023399,Illinois,79075,300000,55767,215.8214204
17023409,Illinois,30874,22980,31608,321.3167301
17023419,Illinois,47936,41259,30302,261.7870916
17023429,Illinois,83131,68041,64032,155.2559426
17023439,Illinois,74786,53043,68271,287.6186
17023449,Illinois,72568,65101,45592,157.1910337
17023459,Illinois,50424,35803,43507,341.6931941
17023469,Illinois,60855,57067,38539,332.9500844
17023479,Illinois,54757,42989,39132,233.5260742
17023489,Illinois,38290,35526,29152,242.2911664
1702349,Illinois,75500,72648,47707,968.2784836
17023499,Illinois,39675,300000,23156,230.7973185
17023509,Illinois,53705,48768,33492,209.2267343
17023519,Illinois,58283,39356,53526,135.9303301
17023529,Illinois,48064,43929,25443,527.0855531
17023539,Illinois,84646,75530,55508,207.1888886
17023549,Illinois,66206,61079,43232,245.1858054
17023559,Illinois,71655,57699,49802,281.5554548
17023569,Illinois,80168,67012,61247,152.9271385
17023579,Illinois,25551,16172,28603,444.1173398
17023589,Illinois,74154,75693,45162,171.2913458
1702359,Illinois,57933,44634,48863,1138.885659
17023599,Illinois,29484,13588,40758,75.49398885
17023609,Illinois,49201,36562,39069,277.1574926
17023619,Illinois,57338,42875,49435,389.9491645
17023629,Illinois,47754,51499,27633,263.1825628
17023639,Illinois,116118,74545,90894,86.18725099
17023649,Illinois,50542,33813,54595,412.853378
17023659,Illinois,77532,61086,64622,602.8702395
17023669,Illinois,69070,44179,57595,228.7268973
17023679,Illinois,70606,63211,50478,102.2941551
17023689,Illinois,43841,30425,33363,177.6968601
1702369,Illinois,49627,44179,34873,1315.523041
17023699,Illinois,57043,55186,42792,315.3092723
17023709,Illinois,57785,42539,54835,443.9054318
17023719,Illinois,41430,28841,46332,380.0851667
17023729,Illinois,65616,57997,46663,520.0066772
17023739,Illinois,115255,75444,77855,82.82384368
17023749,Illinois,60976,30684,66825,486.8617556
17023759,Illinois,78898,60447,54144,283.3835077
17023769,Illinois,53591,31167,54585,607.6363165
17023779,Illinois,95680,72041,76175,266.7839699
17023789,Illinois,44689,39558,37765,568.3870867
1702379,Illinois,51943,38893,42402,674.4096203
17023799,Illinois,104578,83590,73866,292.7134518
17023809,Illinois,79554,63397,52685,226.9520327
17023819,Illinois,94076,69570,72116,188.2571037
17023829,Illinois,123393,109819,78392,188.4532806
17023839,Illinois,124846,91100,90750,138.5261104
17023849,Illinois,68114,32865,78579,440.1089827
17023859,Illinois,109775,89940,71995,232.4509667
17023869,Illinois,97705,88226,64221,439.0038791
17023879,Illinois,132775,122268,86263,237.0499448
17023889,Illinois,139986,300000,84179,177.3880088
1702389,Illinois,81319,66598,59013,606.8326626
17023899,Illinois,125803,117138,84707,312.2735311
170239,Illinois,59162,48729,45119,834.2017211
17023909,Illinois,66627,39274,66074,244.3253305
17023919,Illinois,84713,67533,66772,254.082335
17023929,Illinois,139674,300000,90659,159.8582534
17023939,Illinois,97440,71069,76233,238.4796504
17023949,Illinois,112567,104894,61768,274.6711691
17023959,Illinois,125447,112880,88353,206.8733375
17023969,Illinois,95431,101592,58696,126.3880271
17023979,Illinois,94403,300000,53619,110.589766
17023989,Illinois,106815,61702,88523,456.4697201
1702399,Illinois,62390,49719,51452,735.3345261
17023999,Illinois,103534,85645,72638,148.5555851
17024009,Illinois,105234,83428,68215,333.7653224
17024019,Illinois,136276,133135,92240,153.8180204
17024029,Illinois,94070,84221,68786,221.4199759
17024039,Illinois,75901,300000,46371,273.0888027
17024049,Illinois,92126,70041,68107,147.6516587
17024059,Illinois,76401,64415,47874,340.8499858
17024069,Illinois,123550,300000,82252,179.1904332
17024079,Illinois,71379,60056,64812,229.8563134
17024089,Illinois,132067,124634,83057,65.35865646
1702409,Illinois,55953,37846,53724,386.5142603
17024099,Illinois,139235,145902,72977,53.15695675
17024109,Illinois,99150,81779,61002,136.7904885
17024119,Illinois,56920,300000,36818,205.6281546
17024129,Illinois,66617,48776,60243,289.1553993
17024139,Illinois,57811,35540,55642,325.2205753
17024149,Illinois,71365,56846,61488,365.7164172
17024159,Illinois,67671,50658,58637,304.348788
17024169,Illinois,57024,47202,39982,324.3202102
17024179,Illinois,75940,58719,63455,182.3561552
17024189,Illinois,46902,300000,34461,148.1973812
1702419,Illinois,35975,24711,32123,1224.273904
17024199,Illinois,50661,38133,41564,194.4630719
17024209,Illinois,59513,44897,53424,507.1823235
17024219,Illinois,64793,53497,47435,365.6194483
17024229,Illinois,91989,69580,66213,235.4895311
17024239,Illinois,43094,32965,42559,306.7884257
17024249,Illinois,86812,96508,49906,172.4236754
17024259,Illinois,81536,60752,65695,170.7579001
17024269,Illinois,78491,57812,70699,271.7164282
17024279,Illinois,72673,41893,71322,324.6520629
17024289,Illinois,59089,49065,53519,241.4895073
1702429,Illinois,81906,65457,65686,858.6231099
17024299,Illinois,62159,45322,46796,290.1560615
17024309,Illinois,48380,48232,24229,367.6867815
17024319,Illinois,50742,45184,31996,176.5929637
17024329,Illinois,59168,39854,47605,451.0471041
17024339,Illinois,53307,33121,51170,343.1243384
17024349,Illinois,32739,27415,27573,485.2613339
17024359,Illinois,62594,39563,58750,443.6193914
17024369,Illinois,74567,300000,54401,213.8587967
17024379,Illinois,60965,53395,43578,330.8869326
17024389,Illinois,64212,46877,54666,300.6543217
1702439,Illinois,78935,65049,60992,719.4646253
17024399,Illinois,64969,56667,56422,257.5552136
17024409,Illinois,66546,52780,51472,397.6137693
17024419,Illinois,30233,25293,26149,523.5738594
17024429,Illinois,37201,27613,26218,333.1249695
17024439,Illinois,43925,30553,40894,302.6914828
17024449,Illinois,127429,116708,72179,353.5362538
17024459,Illinois,125702,105312,82406,99.29012592
17024469,Illinois,89382,74140,64361,270.9190276
17024479,Illinois,95393,76304,65442,287.4808986
17024489,Illinois,53125,24637,60266,513.1802203
1702449,Illinois,94705,77648,71305,626.1676397
17024499,Illinois,80798,300000,57873,260.8882651
17024509,Illinois,38356,30217,29287,223.3261997
17024519,Illinois,88413,300000,53983,147.5589016
17024529,Illinois,31877,27847,22925,326.3187107
17024539,Illinois,48207,47201,29374,248.6852975
17024549,Illinois,42664,37632,27557,217.9272594
17024559,Illinois,39472,29372,35759,277.6508552
17024569,Illinois,34600,19320,48912,581.3948435
17024579,Illinois,14173,10217,15141,182.187808
17024589,Illinois,40859,30316,35264,375.8809077
1702459,Illinois,37623,24155,35593,1060.652176
17024599,Illinois,34462,23320,34751,128.256235
17024609,Illinois,125840,116068,72587,256.242769
17024619,Illinois,58326,47569,51461,328.8492387
17024629,Illinois,43216,33943,32561,234.3539999
17024639,Illinois,60549,59094,44274,62.06160032
17024649,Illinois,28943,23449,23003,417.592144
17024659,Illinois,25370,19699,14874,295.9965778
17024669,Illinois,34248,22989,26450,253.7605026
17024679,Illinois,46870,33202,42162,410.9886255
17024689,Illinois,90615,62317,78883,632.0822615
1702469,Illinois,42349,29073,48518,437.016751
17024699,Illinois,21649,15307,30724,508.7056364
17024709,Illinois,50613,44154,28360,383.7552712
17024719,Illinois,74365,58519,50977,87.86154907
17024729,Illinois,34994,22997,29786,153.3571378
17024739,Illinois,80080,43963,79178,427.0134431
17024749,Illinois,37468,28725,36740,240.0208056
17024759,Illinois,61427,51124,58367,625.7561436
17024769,Illinois,126270,115856,91058,130.1524905
17024779,Illinois,23137,16331,23217,274.516759
17024789,Illinois,37066,30544,27832,240.9842019
1702479,Illinois,30439,22613,26204,462.1446475
17024799,Illinois,37493,29810,32053,244.6561929
17024809,Illinois,37853,30905,32181,425.878201
17024819,Illinois,61910,64828,35978,299.3434128
17024829,Illinois,28485,18310,29397,728.1358851
17024839,Illinois,41819,30836,36407,586.5735325
17024849,Illinois,50178,35939,54624,271.7514354
17024859,Illinois,50872,38213,48869,181.6573411
17024869,Illinois,49093,27327,54491,363.0116344
17024879,Illinois,58367,45633,50199,127.9599427
17024889,Illinois,18592,12076,16685,318.810472
1702489,Illinois,123240,113157,69503,1201.23904
17024899,Illinois,59990,58915,38569,207.2581814
170249,Illinois,64142,54138,49064,574.8067974
17024909,Illinois,41419,35587,30501,188.4229182
17024919,Illinois,42441,33299,39183,355.7504795
17024929,Illinois,37064,28688,30944,584.5073964
17024939,Illinois,65862,63084,47542,100.8557441
17024949,Illinois,25092,18726,25099,304.513079
17024959,Illinois,44982,32861,35833,312.6846242
17024969,Illinois,49372,36691,42523,414.7540617
17024979,Illinois,58671,57545,37137,211.1215983
17024989,Illinois,37589,18475,56142,148.2897779
1702499,Illinois,31842,20865,29957,968.5834037
17024999,Illinois,41230,28060,37124,328.7154844
17025009,Illinois,27391,16883,27466,334.8435811
17025019,Illinois,56025,300000,43803,368.1599854
17025029,Illinois,73734,53244,59059,261.7903998
17025039,Illinois,66024,300000,39468,90.99644574
17025049,Illinois,69583,43976,64812,242.4230666
17025059,Illinois,53685,300000,38179,220.1275252
17025069,Illinois,36150,24750,35795,382.2487481
17025079,Illinois,57527,42559,43807,192.6950997
17025089,Illinois,37687,30715,26622,429.5557101
1702509,Illinois,32302,23908,31968,1022.240025
17025099,Illinois,48307,32960,45499,497.5465478
17025109,Illinois,52306,300000,34654,264.3917141
17025119,Illinois,37676,37671,25330,176.0920604
17025129,Illinois,35990,300000,25781,76.19964799
17025139,Illinois,59370,44760,43974,300.8590755
17025149,Illinois,52306,36765,42893,271.257477
17025159,Illinois,31913,30355,20934,359.319822
17025169,Illinois,63083,51622,42960,353.2546012
17025179,Illinois,73740,69108,47992,270.8856546
17025189,Illinois,52987,47811,35223,148.4915053
1702519,Illinois,56437,40319,49051,447.008749
17025199,Illinois,53499,55595,33067,175.6879686
17025209,Illinois,58072,53156,36949,161.2249124
17025219,Illinois,37868,23924,27933,229.2909816
17025229,Illinois,29151,33059,21751,261.7529672
17025239,Illinois,47214,39612,32645,192.0267822
17025249,Illinois,44650,31577,40879,425.9893919
17025259,Illinois,35206,20543,41725,393.0825669
17025269,Illinois,29907,25831,23664,294.8874392
17025279,Illinois,32861,21835,29206,222.3582512
17025289,Illinois,37535,23959,33196,107.4287406
1702529,Illinois,100208,80088,75156,4413.229686
17025299,Illinois,39336,8314,60836,92.31925856
17025309,Illinois,33772,30375,28616,99.12677854
17025319,Illinois,42242,21030,60041,234.1924355
17025329,Illinois,59979,56737,43372,203.1213149
17025339,Illinois,45593,25873,39026,192.1237227
17025349,Illinois,50234,23863,67022,169.3598023
17025359,Illinois,67224,52425,54374,216.9895616
17025369,Illinois,98281,84821,61057,236.1187753
17025379,Illinois,29029,26555,21966,237.1283141
17025389,Illinois,40904,29376,44964,342.9826432
1702539,Illinois,23996,9741,35898,547.6460543
17025399,Illinois,46328,26909,42925,255.6569065
17025409,Illinois,47426,42260,40256,244.9245489
17025419,Illinois,45356,24731,41174,205.3246017
17025429,Illinois,71710,50939,56113,226.5199326
17025439,Illinois,113285,102728,60854,149.8865661
17025449,Illinois,55078,35639,50982,195.3621538
17025459,Illinois,68055,55962,47387,134.5578124
17025469,Illinois,44229,34717,36413,307.6876442
17025479,Illinois,89685,89175,49023,116.355708
17025489,Illinois,34148,15330,34178,224.8898058
1702549,Illinois,0,0,0,0
17025499,Illinois,102433,85482,74910,129.7578579
17025509,Illinois,60456,52770,46416,842.9025009
17025519,Illinois,64991,48822,46972,423.7199981
17025529,Illinois,54748,50736,32940,374.0158327
17025539,Illinois,76048,55845,62962,485.5468564
17025549,Illinois,176917,191077,74204,89.58971509
17025559,Illinois,190335,218355,77891,56.69110521
17025569,Illinois,180513,300000,80946,44.96182541
17025579,Illinois,110252,94876,76259,144.8871032
17025589,Illinois,134473,111196,87691,106.4578909
1702559,Illinois,42398,35881,36928,336.3408775
