row_id,id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon
10012,170211949,17,Illinois,IL,Adams County,Monmouth,Camp Point,Track,Track,61462,309,14323278,0,40.9237203,-90.647436
10013,170211959,17,Illinois,IL,Adams County,Hoyleton,Camp Point,Track,Track,62803,618,423331523,639509,38.4281344,-89.2939332
10014,170211969,17,Illinois,IL,Adams County,Nashville,Camp Point,Track,Track,62263,618,29369133,349187,38.3568895,-89.3780936
10015,170211979,17,Illinois,IL,Adams County,Johnsonville,Camp Point,Track,Track,62850,618,677642477,1398539,38.4998398,-88.5341633
10016,170211989,17,Illinois,IL,Adams County,Fairfield,Camp Point,Track,Track,62837,618,19784878,38908,38.3714321,-88.3621103
10017,170211999,17,Illinois,IL,Adams County,Carmi,Camp Point,Track,Track,62821,618,11627007,228108,38.0735582,-88.1641597
10018,170212009,17,Illinois,IL,Adams County,Carmi,Camp Point,Track,Track,62821,618,446008435,8866099,37.9697277,-88.1927916
10019,170212019,17,Illinois,IL,Adams County,Morrison,Camp Point,Track,Track,61270,815,58847290,0,41.7941118,-89.9715149
10020,170212029,17,Illinois,IL,Adams County,Erie,Camp Point,Track,Track,61250,309,352599456,4356472,41.7064323,-90.0776607
10021,170212039,17,Illinois,IL,Adams County,Sterling,Camp Point,Track,Track,61081,815,49013071,2154065,41.8198965,-89.6931968
10022,170212049,17,Illinois,IL,Adams County,Sterling,Camp Point,Track,Track,61081,815,3886102,177663,41.7977535,-89.6959457
10023,170212059,17,Illinois,IL,Adams County,Rock Falls,Camp Point,Track,Track,61071,815,9984421,1359346,41.7656485,-89.6522775
10024,170212069,17,Illinois,IL,Adams County,Rock Falls,Camp Point,Track,Track,61071,815,18386667,1195163,41.7627984,-89.7201703
10025,170212079,17,Illinois,IL,Adams County,Bolingbrook,Camp Point,Track,Track,60440,630,1307881,4551,41.6999762,-88.0926324
10026,170212089,17,Illinois,IL,Adams County,Bolingbrook,Camp Point,Track,Track,60440,630,1375026,7170,41.700749,-88.0568455
10027,170212099,17,Illinois,IL,Adams County,Bolingbrook,Camp Point,Track,Track,60440,630,1288790,0,41.6946384,-88.0778222
10028,170212109,17,Illinois,IL,Adams County,Naperville,Camp Point,Track,Track,60565,630,7374049,393748,41.7224528,-88.0957961
10029,170212119,17,Illinois,IL,Adams County,Bolingbrook,Camp Point,Track,Track,60440,630,14903300,0,41.6727958,-88.1197339
10030,170212129,17,Illinois,IL,Adams County,Naperville,Camp Point,Track,Track,60564,630,2776629,0,41.7179438,-88.1770495
10031,170212139,17,Illinois,IL,Adams County,Naperville,Camp Point,Track,Track,60564,630,2928323,0,41.70209,-88.1765105
10032,170212149,17,Illinois,IL,Adams County,Naperville,Camp Point,Track,Track,60564,630,5152621,0,41.6953525,-88.1955544
10033,170212159,17,Illinois,IL,Adams County,Naperville,Camp Point,Track,Track,60564,630,16380002,0,41.6658634,-88.2453564
10034,170212169,17,Illinois,IL,Adams County,Plainfield,Camp Point,Track,Track,60544,815,12104382,3744315,41.6149291,-88.1833877
10035,170212179,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60435,815,6062362,0,41.5810948,-88.1572195
10036,170212189,17,Illinois,IL,Adams County,Plainfield,Camp Point,Track,Track,60586,815,4560793,0,41.564544,-88.2474153
10037,170212199,17,Illinois,IL,Adams County,Romeoville,Camp Point,Track,Track,60446,815,2822464,0,41.6313265,-88.1344649
10038,170212209,17,Illinois,IL,Adams County,Lockport,Camp Point,Track,Track,60441,815,2974038,123791,41.5905329,-88.0546026
10039,170212219,17,Illinois,IL,Adams County,Crest Hill,Camp Point,Track,Track,60403,815,2263072,21596,41.557877,-88.1128638
10040,170212229,17,Illinois,IL,Adams County,Homer Glen,Camp Point,Track,Track,60491,815,11066026,20760,41.6169916,-87.9662412
10041,170212239,17,Illinois,IL,Adams County,Lockport,Camp Point,Track,Track,60441,708,7697077,0,41.5762033,-88.0160778
10042,170212249,17,Illinois,IL,Adams County,New Lenox,Camp Point,Track,Track,60451,815,4346267,57499,41.5254194,-87.9725134
10043,170212259,17,Illinois,IL,Adams County,New Lenox,Camp Point,Track,Track,60451,815,15472751,0,41.4943673,-87.9880979
10044,170212269,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60432,815,6071773,0,41.5480283,-88.0362643
10045,170212279,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60435,815,1927081,55518,41.547005,-88.0913313
10046,170212289,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60435,815,1041088,0,41.5405416,-88.1331334
10047,170212299,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60435,815,862626,52817,41.5317188,-88.0883414
10048,170212309,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60432,815,3362869,0,41.5328527,-88.0488745
10049,170212319,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60433,815,1023135,48475,41.5160928,-88.080701
10050,170212329,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60435,815,949168,0,41.5271036,-88.0961954
10051,170212339,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60433,815,8268164,49992,41.5050441,-88.0556109
10052,170212349,17,Illinois,IL,Adams County,Joliet,Camp Point,Track,Track,60431,815,2581915,0,41.5436212,-88.1704751
10053,170212359,17,Illinois,IL,Adams County,Shorewood,Camp Point,Track,Track,60404,815,7719986,79474,41.5127855,-88.2238259
10054,170212369,17,Illinois,IL,Adams County,Channahon,Camp Point,Track,Track,60410,815,7110170,18305,41.446817,-88.2111341
10055,170212379,17,Illinois,IL,Adams County,Wilmington,Camp Point,Track,Track,60481,815,60089635,6994284,41.3369539,-88.201989
10056,170212389,17,Illinois,IL,Adams County,Frankfort,Camp Point,Track,Track,60423,815,94967902,0,41.4262845,-87.8452931
10057,170212399,17,Illinois,IL,Adams County,Frankfort,Camp Point,Track,Track,60423,815,5425389,0,41.5305854,-87.8345456
10058,170212409,17,Illinois,IL,Adams County,Mokena,Camp Point,Track,Track,60448,708,7178011,0,41.5467968,-87.8911073
10059,170212419,17,Illinois,IL,Adams County,Monee,Camp Point,Track,Track,60449,708,63249480,167099,41.4177306,-87.7408602
10060,170212429,17,Illinois,IL,Adams County,Steger,Camp Point,Track,Track,60475,708,2023936,0,41.4654131,-87.6325191
10061,170212439,17,Illinois,IL,Adams County,Crete,Camp Point,Track,Track,60417,708,20345119,0,41.4154513,-87.6522827
10062,170212449,17,Illinois,IL,Adams County,Beecher,Camp Point,Track,Track,60401,708,115805205,12586,41.3422595,-87.5987682
10063,170212459,17,Illinois,IL,Adams County,Custer Park,Camp Point,Track,Track,60481,815,66690497,1567412,41.2266861,-88.1332343
10064,170212469,17,Illinois,IL,Adams County,Herrin,Camp Point,Track,Track,62948,618,63822365,1886270,37.8247037,-89.119364
10065,170212479,17,Illinois,IL,Adams County,Herrin,Camp Point,Track,Track,62948,618,42631245,1557352,37.7861901,-89.005743
10066,170212489,17,Illinois,IL,Adams County,Herrin,Camp Point,Track,Track,62948,618,44576681,1116595,37.8345971,-89.0279661
10067,170212499,17,Illinois,IL,Adams County,Marion,Camp Point,Track,Track,62959,618,422488711,7478776,37.7371853,-88.78747
10068,170212509,17,Illinois,IL,Adams County,Marion,Camp Point,Track,Track,62959,618,3339535,25121,37.7303569,-88.9225844
10069,170212519,17,Illinois,IL,Adams County,Marion,Camp Point,Track,Track,62959,618,251969892,43838695,37.6680356,-89.0459637
10070,170212529,17,Illinois,IL,Adams County,Machesney Park,Camp Point,Track,Track,61115,815,1896177,130906,42.3330182,-89.0514656
10071,170212539,17,Illinois,IL,Adams County,Loves Park,Camp Point,Track,Track,61111,815,2968125,109119,42.321102,-89.0530543
10072,170212549,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61107,815,2630112,0,42.2863425,-89.0383412
10073,170212559,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61108,815,3916333,0,42.2456661,-89.0143585
10074,170212569,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61107,815,4033174,0,42.2891558,-89.0145335
10075,170212579,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61114,815,5207127,0,42.2823855,-88.9898858
10076,170212589,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61108,815,11461731,97062,42.2549927,-88.9587122
10077,170212599,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61107,815,1265500,79280,42.2719961,-89.0776745
10078,170212609,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61104,815,948524,0,42.2616999,-89.0728217
10079,170212619,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61108,815,3543622,0,42.2593765,-89.0438676
10080,170212629,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61108,815,1477556,0,42.2462702,-89.0510934
10081,170212639,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61109,815,2444011,0,42.2288132,-89.0648721
10082,170212649,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61102,815,12880535,348927,42.2444336,-89.1223126
10083,170212659,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61102,815,2150344,0,42.2738971,-89.1185223
10084,170212669,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61102,815,1375428,0,42.26176,-89.1107986
10085,170212679,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61103,815,1663205,0,42.2844548,-89.0927428
10086,170212689,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61101,815,2274467,0,42.2948664,-89.106659
10087,170212699,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61101,815,4141302,0,42.312874,-89.10643
10088,170212709,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61103,815,1488862,0,42.3103568,-89.0801914
10089,170212719,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61109,815,14003823,0,42.2009242,-89.0507679
10090,170212729,17,Illinois,IL,Adams County,Rockford,Camp Point,Track,Track,61102,815,65124684,1958752,42.2024368,-89.1299636
10091,170212739,17,Illinois,IL,Adams County,Machesney Park,Camp Point,Track,Track,61115,815,15976821,353601,42.3797361,-89.0214499
10092,170212749,17,Illinois,IL,Adams County,Machesney Park,Camp Point,Track,Track,61115,815,4324043,0,42.3483436,-89.0226608
10093,170212759,17,Illinois,IL,Adams County,Roscoe,Camp Point,Track,Track,61073,815,13005934,352812,42.4255703,-89.0094673
10094,170212769,17,Illinois,IL,Adams County,Rockton,Camp Point,Track,Track,61072,815,11154087,481815,42.4607475,-89.0595542
10095,170212779,17,Illinois,IL,Adams County,Winnebago,Camp Point,Track,Track,61088,815,169784547,358681,42.2858722,-89.2171621
10096,170212789,17,Illinois,IL,Adams County,Minonk,Camp Point,Track,Track,61760,309,187658940,131090,40.8865952,-89.04276
10097,170212799,17,Illinois,IL,Adams County,Germantown Hills,Camp Point,Track,Track,61548,309,44506863,112528,40.773095,-89.470805
10098,170212809,17,Illinois,IL,Adams County,Congerville,Camp Point,Track,Track,61729,309,191124808,1119320,40.6445314,-89.189231
10099,18025,18,Indiana,IN,Adams County,Monroe,Berne city,Track,Track,46772,260,217350232,336926,40.702854,-84.9342356
10100,180215,18,Indiana,IN,Adams County,Fort Wayne,Berne city,Track,Track,46808,260,2668998,39796,41.0966773,-85.1622524
10101,180225,18,Indiana,IN,Adams County,Fort Wayne,Berne city,Track,Track,46802,260,7441091,0,41.0596185,-85.1755897
10102,180235,18,Indiana,IN,Adams County,Fort Wayne,Berne city,Track,Track,46825,260,4762403,0,41.1203116,-85.1353539
10103,180245,18,Indiana,IN,Adams County,Fort Wayne,Berne city,Track,Track,46825,260,2196477,0,41.1299428,-85.1062823
10104,180255,18,Indiana,IN,Adams County,Fort Wayne,Berne city,Track,Track,46818,260,8880387,0,41.1918532,-85.1512959
10105,180265,18,Indiana,IN,Adams County,Fort Wayne,Berne city,Track,Track,46835,260,5233911,0,41.1273745,-85.0715283
10106,180275,18,Indiana,IN,Adams County,Fort Wayne,Berne city,Track,Track,46815,260,2906130,49904,41.1033959,-85.0713673
10107,180285,18,Indiana,IN,Adams County,Fort Wayne,Berne city,Track,Track,46806,260,4408099,0,41.0280157,-85.0980381
10108,180295,18,Indiana,IN,Adams County,Fort Wayne,Berne city,Track,Track,46814,260,17457912,0,41.0744782,-85.3059832
10109,1801964,18,Indiana,IN,Porter County,Valparaiso,Aberdeen,CDP,place,46385,219,3256694,0,41.441794,-87.116618
10110,1801974,18,Indiana,IN,DeKalb County,Garrett,Altona,Town,place,46738,260,526001,0,41.352155,-85.15253
10111,1801984,18,Indiana,IN,Rush County,Arlington,Arlington,CDP,place,46104,765,3794918,47707,39.650315,-85.584801
10112,1801994,18,Indiana,IN,Hendricks County,Avon,Avon,Town,place,46123,317,46712178,372705,39.760713,-86.394145
10113,1802105,18,Indiana,IN,Adams County,Columbus,Berne city,Track,Track,47201,812,4429091,0,39.22311,-85.9113276
10114,1802115,18,Indiana,IN,Adams County,Hope,Berne city,Track,Track,47246,812,166413700,378253,39.3004477,-85.7897818
10115,1802125,18,Indiana,IN,Adams County,Hartford City,Berne city,Track,Track,47348,765,220488363,961812,40.4309374,-85.3213654
10116,1802135,18,Indiana,IN,Adams County,Jamestown,Berne city,Track,Track,46147,765,240917700,107040,39.9693837,-86.5347037
10117,1802145,18,Indiana,IN,Adams County,Flora,Berne city,Track,Track,46929,574,55389522,59603,40.5319096,-86.5192875
10118,1802155,18,Indiana,IN,Adams County,Logansport,Berne city,Track,Track,46947,574,126633148,2491337,40.7434346,-86.2318043
10119,1802165,18,Indiana,IN,Adams County,Clarksville,Berne city,Track,Track,47129,812,2318803,3052,38.3067317,-85.7577216
10120,1802175,18,Indiana,IN,Adams County,Sellersburg,Berne city,Track,Track,47172,812,20770452,358698,38.3816355,-85.7424788
10121,1802185,18,Indiana,IN,Adams County,Brazil,Berne city,Track,Track,47834,812,19813974,135048,39.5267713,-87.1012761
10122,1802195,18,Indiana,IN,Adams County,Frankfort,Berne city,Track,Track,46041,765,4520833,0,40.2913727,-86.4994454
10123,1802205,18,Indiana,IN,Adams County,Washington,Berne city,Track,Track,47501,812,8259329,7098,38.6670908,-87.1971508
10124,1802215,18,Indiana,IN,Adams County,Aurora,Berne city,Track,Track,47001,812,13684915,1170212,39.0625876,-84.9083782
10125,1802225,18,Indiana,IN,Adams County,Waterloo,Berne city,Track,Track,46793,260,109050809,273359,41.4178188,-85.0890615
10126,1802235,18,Indiana,IN,Adams County,Muncie,Berne city,Track,Track,47304,765,5709843,55672,40.1794879,-85.4234599
10127,1802245,18,Indiana,IN,Adams County,Muncie,Berne city,Track,Track,47302,765,3453874,106937,40.1848521,-85.3554957
10128,1802255,18,Indiana,IN,Adams County,Yorktown,Berne city,Track,Track,47396,765,40031269,533270,40.1621967,-85.5114476
10129,1802265,18,Indiana,IN,Adams County,Jasper,Berne city,Track,Track,47546,812,18431696,332045,38.377342,-86.9314463
10130,1802275,18,Indiana,IN,Adams County,Goshen,Berne city,Track,Track,46526,574,5017715,0,41.5941738,-85.876989
10131,1802285,18,Indiana,IN,Adams County,Wakarusa,Berne city,Track,Track,46573,574,141272326,277634,41.5725788,-85.9733998
10132,1802295,18,Indiana,IN,Adams County,Elkhart,Berne city,Track,Track,46516,574,10406110,117112,41.6754386,-85.93607
10133,1802305,18,Indiana,IN,Adams County,Elkhart,Berne city,Track,Track,46516,574,4202645,703582,41.6900621,-85.9499987
10134,1802315,18,Indiana,IN,Adams County,New Albany,Berne city,Track,Track,47150,812,1600052,0,38.301821,-85.8051651
10135,1802325,18,Indiana,IN,Adams County,Greenville,Berne city,Track,Track,47124,812,61887626,179774,38.3798006,-85.9747784
10136,1802335,18,Indiana,IN,Adams County,Covington,Berne city,Track,Track,47932,765,122813054,1632280,40.1582526,-87.3507488
10137,1802345,18,Indiana,IN,Adams County,Rochester,Berne city,Track,Track,46975,574,228574774,949460,41.1199013,-86.334319
10138,1802355,18,Indiana,IN,Adams County,Princeton,Berne city,Track,Track,47670,812,8391979,0,38.352569,-87.5811949
10139,1802365,18,Indiana,IN,Adams County,Swayzee,Berne city,Track,Track,46986,765,305729787,44245,40.4579024,-85.7735135
10140,1802375,18,Indiana,IN,Adams County,Linton,Berne city,Track,Track,47441,812,281893118,1013193,39.0896936,-87.1055532
10141,1802385,18,Indiana,IN,Adams County,Westfield,Berne city,Track,Track,46074,317,26678854,77064,40.0672582,-86.147551
10142,1802395,18,Indiana,IN,Adams County,Noblesville,Berne city,Track,Track,46060,317,3227250,54565,40.0529469,-86.0042555
10143,1802405,18,Indiana,IN,Adams County,Fishers,Berne city,Track,Track,46038,317,7565775,495867,39.9689337,-86.0264135
10144,1802415,18,Indiana,IN,Adams County,Carmel,Berne city,Track,Track,46032,317,6184402,33040,39.9526005,-86.1328671
10145,1802425,18,Indiana,IN,Adams County,Greenfield,Berne city,Track,Track,46140,317,4835000,180225,39.7975204,-85.7601061
10146,1802435,18,Indiana,IN,Adams County,Elizabeth,Berne city,Track,Track,47117,812,438872432,3756011,38.0758007,-86.066834
10147,1802445,18,Indiana,IN,Adams County,Avon,Berne city,Track,Track,46123,317,26155157,291167,39.7811255,-86.4194142
10148,1802455,18,Indiana,IN,Adams County,Clayton,Berne city,Track,Track,46118,317,127563012,527621,39.6578725,-86.5006156
10149,1802465,18,Indiana,IN,Adams County,New Castle,Berne city,Track,Track,47362,765,5625003,184,39.9045027,-85.3742937
10150,1802475,18,Indiana,IN,Adams County,Kokomo,Berne city,Track,Track,46901,765,5465284,191617,40.4828978,-86.1635078
10151,1802485,18,Indiana,IN,Adams County,Kokomo,Berne city,Track,Track,46901,765,148016969,1042108,40.4807415,-86.0604481
10152,1802495,18,Indiana,IN,Adams County,Huntington,Berne city,Track,Track,46750,260,12689360,220175,40.857444,-85.4752172
10153,1802505,18,Indiana,IN,Adams County,Brownstown,Berne city,Track,Track,47220,812,516535987,3850761,38.971135,-86.1299949
10154,1802515,18,Indiana,IN,Adams County,Rensselaer,Berne city,Track,Track,47978,219,195816378,43091,40.9447381,-87.0435012
10155,1802525,18,Indiana,IN,Adams County,Madison,Berne city,Track,Track,47250,812,310623690,472852,38.8315771,-85.4907829
10156,1802535,18,Indiana,IN,Adams County,North Vernon,Berne city,Track,Track,47265,812,4563388,0,39.0083447,-85.6203407
10157,1802545,18,Indiana,IN,Adams County,Greenwood,Berne city,Track,Track,46142,317,7052878,0,39.6189174,-86.1834233
10158,1802555,18,Indiana,IN,Adams County,Franklin,Berne city,Track,Track,46131,317,12781242,0,39.4758073,-86.0255997
10159,1802565,18,Indiana,IN,Adams County,Vincennes,Berne city,Track,Track,47591,812,2824293,175920,38.6698645,-87.502108
10160,1802575,18,Indiana,IN,Adams County,North Webster,Berne city,Track,Track,46555,574,25211623,3537115,41.3096683,-85.6902707
10161,1802585,18,Indiana,IN,Adams County,Akron,Berne city,Track,Track,46910,574,143306950,2408598,41.1329268,-85.9710657
10162,1802595,18,Indiana,IN,Adams County,Lagrange,Berne city,Track,Track,46761,260,88528818,4443107,41.5856485,-85.2557182
10163,1802605,18,Indiana,IN,Adams County,Gary,Berne city,Track,Track,46404,219,991493,0,41.592469,-87.3661155
